country,indicator,Weeks,value,CWRT,source,month,year
France,Weekly new ICU admissions per 100k,07,2.62922507557017,0.0,TESSy COVID-19,February,2021
France,Weekly new ICU admissions per 100k,08,2.76439992408818,0.0,TESSy COVID-19,February,2021
France,Weekly new ICU admissions per 100k,09,2.9634486021257,0.0,TESSy COVID-19,March,2021
France,Weekly new ICU admissions per 100k,10,3.24865267811975,0.0,TESSy COVID-19,March,2021
France,Weekly new ICU admissions per 100k,11,3.49820624461455,0.0,TESSy COVID-19,March,2021
France,Weekly new ICU admissions per 100k,12,3.99434250181253,0.0,TESSy COVID-19,March,2021
France,Weekly new ICU admissions per 100k,13,4.52167295482237,0.0,TESSy COVID-19,April,2021
France,Weekly new ICU admissions per 100k,14,4.61822641804952,0.0,TESSy COVID-19,April,2021
France,Weekly new ICU admissions per 100k,15,4.32410971468065,0.0,TESSy COVID-19,April,2021
France,Weekly new ICU admissions per 100k,16,4.27063395043177,0.0,TESSy COVID-19,April,2021
France,Weekly new ICU admissions per 100k,17,3.55762376044664,0.0,TESSy COVID-19,May,2021
France,Weekly new ICU admissions per 100k,18,2.68418627771486,0.0,TESSy COVID-19,May,2021
France,Weekly new ICU admissions per 100k,19,1.7632147823174,0.0,TESSy COVID-19,May,2021
France,Weekly new ICU admissions per 100k,20,1.58644767271692,0.0,TESSy COVID-19,May,2021
France,Weekly new ICU admissions per 100k,21,1.24479695668237,0.0,TESSy COVID-19,May,2021
France,Weekly new ICU admissions per 100k,22,0.941767625938693,0.0,TESSy COVID-19,June,2021
France,Weekly new ICU admissions per 100k,23,0.720437379464142,0.0,TESSy COVID-19,June,2021
France,Weekly new ICU admissions per 100k,24,0.432262427678485,0.0,TESSy COVID-19,June,2021
France,Weekly new ICU admissions per 100k,25,0.329767212868123,0.0,TESSy COVID-19,June,2021
France,Weekly new ICU admissions per 100k,26,0.242126377015784,0.0,TESSy COVID-19,July,2021
France,Weekly new ICU admissions per 100k,27,0.22727199805776,0.0,TESSy COVID-19,July,2021
France,Weekly new ICU admissions per 100k,28,0.30302933074368,0.0,TESSy COVID-19,July,2021
France,Weekly new ICU admissions per 100k,29,0.557039210925883,0.0,TESSy COVID-19,July,2021
France,Weekly new ICU admissions per 100k,30,1.11853473553917,0.0,TESSy COVID-19,August,2021
France,Weekly new ICU admissions per 100k,31,1.58793311061272,0.0,TESSy COVID-19,August,2021
France,Weekly new ICU admissions per 100k,32,1.65032150223642,0.0,TESSy COVID-19,August,2021
France,Weekly new ICU admissions per 100k,33,1.99197221827096,0.0,TESSy COVID-19,August,2021
France,Weekly new ICU admissions per 100k,34,1.68448657383987,0.0,TESSy COVID-19,August,2021
France,Weekly new ICU admissions per 100k,35,1.43493300734508,0.0,TESSy COVID-19,September,2021
France,Weekly new ICU admissions per 100k,36,1.36957373992977,0.0,TESSy COVID-19,September,2021
France,Weekly new ICU admissions per 100k,37,0.909087992231041,0.0,TESSy COVID-19,September,2021
France,Weekly new ICU admissions per 100k,38,0.745689823692782,0.0,TESSy COVID-19,September,2021
France,Weekly new ICU admissions per 100k,39,0.539213956176255,0.0,TESSy COVID-19,October,2021
Germany,Sum week ICU occupancy,12,872.0,0.220929149746794,Country_Website,March,2020
Germany,Sum week ICU occupancy,13,5649.0,0.13030023402660973,Country_Website,March,2020
Germany,Sum week ICU occupancy,14,13999.0,0.1119187743044956,Country_Website,March,2020
Germany,Sum week ICU occupancy,15,18566.0,0.00556236039347624,Country_Website,April,2020
Germany,Sum week ICU occupancy,16,19663.0,0.007751008184589736,Country_Website,April,2020
Germany,Sum week ICU occupancy,17,18920.0,-0.01964249255858541,Country_Website,April,2020
Germany,Sum week ICU occupancy,18,15577.0,-0.028717483788604392,Country_Website,April,2020
Germany,Sum week ICU occupancy,19,12318.0,-0.029443236718587507,Country_Website,May,2020
Germany,Sum week ICU occupancy,20,9313.0,-0.047963374026606886,Country_Website,May,2020
Germany,Sum week ICU occupancy,21,7022.0,-0.03162176048930909,Country_Website,May,2020
Germany,Sum week ICU occupancy,22,5295.0,-0.03322684611275917,Country_Website,May,2020
Germany,Sum week ICU occupancy,23,4324.0,-0.029104572080635105,Country_Website,June,2020
Germany,Sum week ICU occupancy,24,3323.0,-0.03023221197902337,Country_Website,June,2020
Germany,Sum week ICU occupancy,25,2739.0,-0.03026282430238858,Country_Website,June,2020
Germany,Sum week ICU occupancy,26,2469.0,-0.01140197093805595,Country_Website,June,2020
Germany,Sum week ICU occupancy,27,2244.0,-0.013566305050417005,Country_Website,June,2020
Germany,Sum week ICU occupancy,28,1939.0,-0.025800961162087188,Country_Website,July,2020
Germany,Sum week ICU occupancy,29,1757.0,-0.007783994537744809,Country_Website,July,2020
Germany,Sum week ICU occupancy,30,1725.0,0.011273300870834557,Country_Website,July,2020
Germany,Sum week ICU occupancy,31,1806.0,0.005468120681296984,Country_Website,July,2020
Germany,Sum week ICU occupancy,32,1683.0,-0.016551903369594334,Country_Website,August,2020
Germany,Sum week ICU occupancy,33,1582.0,-0.0018987615851531192,Country_Website,August,2020
Germany,Sum week ICU occupancy,34,1607.0,0.009819718237679798,Country_Website,August,2020
Germany,Sum week ICU occupancy,35,1645.0,0.0,Country_Website,August,2020
Germany,Sum week ICU occupancy,36,1583.0,-0.01726210387428173,Country_Website,August,2020
Germany,Sum week ICU occupancy,37,1594.0,0.004348154176756491,Country_Website,September,2020
Germany,Sum week ICU occupancy,38,1688.0,0.018554516762789408,Country_Website,September,2020
Germany,Sum week ICU occupancy,39,2049.0,0.029132527834465183,Country_Website,September,2020
Germany,Sum week ICU occupancy,40,2610.0,0.026249188668535206,Country_Website,September,2020
Germany,Sum week ICU occupancy,41,3435.0,0.029713054982259735,Country_Website,October,2020
Germany,Sum week ICU occupancy,42,4638.0,0.03824996460871666,Country_Website,October,2020
Germany,Sum week ICU occupancy,43,7281.0,0.06165036910114141,Country_Website,October,2020
Germany,Sum week ICU occupancy,44,11889.0,0.06171176835911485,Country_Website,October,2020
Germany,Sum week ICU occupancy,45,18269.0,0.037823781085812413,Country_Website,November,2020
Germany,Sum week ICU occupancy,46,22329.0,0.01696312581911874,Country_Website,November,2020
Germany,Sum week ICU occupancy,47,24984.0,0.010937912323214505,Country_Website,November,2020
Germany,Sum week ICU occupancy,48,26685.0,0.006209330147385339,Country_Website,November,2020
Germany,Sum week ICU occupancy,49,27884.0,0.006475774010899826,Country_Website,November,2020
Germany,Sum week ICU occupancy,50,30413.0,0.012354392675400838,Country_Website,December,2020
Germany,Sum week ICU occupancy,51,33879.0,0.010598835417559904,Country_Website,December,2020
Germany,Sum week ICU occupancy,52,37345.0,0.010442998883240628,Country_Website,December,2020
Germany,Sum week ICU occupancy,53,39502.0,0.004120290321055986,Country_Website,December,2020
Germany,Sum week ICU occupancy,01,38564.0,-0.010909529397702733,Country_Website,January,2021
Germany,Sum week ICU occupancy,02,35736.0,-0.008828422004732661,Country_Website,January,2021
Germany,Sum week ICU occupancy,03,33492.0,-0.011173662195680056,Country_Website,January,2021
Germany,Sum week ICU occupancy,04,31124.0,-0.008498344030784866,Country_Website,January,2021
Germany,Sum week ICU occupancy,05,28892.0,-0.013340589462837338,Country_Website,February,2021
Germany,Sum week ICU occupancy,06,25633.0,-0.020530006818575752,Country_Website,February,2021
Germany,Sum week ICU occupancy,07,22407.0,-0.01651633212175485,Country_Website,February,2021
Germany,Sum week ICU occupancy,08,20419.0,-0.010577315789418784,Country_Website,February,2021
Germany,Sum week ICU occupancy,09,19613.0,-0.004195393269958103,Country_Website,March,2021
Germany,Sum week ICU occupancy,10,19335.0,-0.0045621932136360455,Country_Website,March,2021
Germany,Sum week ICU occupancy,11,20332.0,0.010723384217239396,Country_Website,March,2021
Germany,Sum week ICU occupancy,12,22885.0,0.013335174917139536,Country_Website,March,2021
Germany,Sum week ICU occupancy,13,26325.0,0.01852612668941145,Country_Website,March,2021
Germany,Sum week ICU occupancy,14,30967.0,0.013670802732571152,Country_Website,April,2021
Germany,Sum week ICU occupancy,15,32913.0,0.005330384263737775,Country_Website,April,2021
Germany,Sum week ICU occupancy,16,34950.0,0.0037401398286054377,Country_Website,April,2021
Germany,Sum week ICU occupancy,17,35235.0,-0.0024804715159667534,Country_Website,April,2021
Germany,Sum week ICU occupancy,18,33354.0,-0.012710441238589887,Country_Website,May,2021
Germany,Sum week ICU occupancy,19,29935.0,-0.017000679600326585,Country_Website,May,2021
Germany,Sum week ICU occupancy,20,25233.0,-0.027556450843647995,Country_Website,May,2021
Germany,Sum week ICU occupancy,21,20000.0,-0.03493558997969792,Country_Website,May,2021
Germany,Sum week ICU occupancy,22,14601.0,-0.03940721448022333,Country_Website,May,2021
Germany,Sum week ICU occupancy,23,10650.0,-0.04157257067168607,Country_Website,June,2021
Germany,Sum week ICU occupancy,24,7564.0,-0.044299928188908155,Country_Website,June,2021
Germany,Sum week ICU occupancy,25,5457.0,-0.03274886143038802,Country_Website,June,2021
Germany,Sum week ICU occupancy,26,4196.0,-0.03172985200127987,Country_Website,June,2021
Germany,Sum week ICU occupancy,27,3292.0,-0.02784865531442904,Country_Website,July,2021
Germany,Sum week ICU occupancy,28,2738.0,-0.022589670913386817,Country_Website,July,2021
Germany,Sum week ICU occupancy,29,2494.0,0.001566799548356812,Country_Website,July,2021
Germany,Sum week ICU occupancy,30,2494.0,-0.001968534479800166,Country_Website,July,2021
Germany,Sum week ICU occupancy,31,2751.0,0.01979350448341055,Country_Website,August,2021
Germany,Sum week ICU occupancy,32,3279.0,0.01828767779623086,Country_Website,August,2021
Germany,Sum week ICU occupancy,33,4354.0,0.038970374410580266,Country_Website,August,2021
Germany,Sum week ICU occupancy,34,6152.0,0.03848794201327044,Country_Website,August,2021
Germany,Sum week ICU occupancy,35,8180.0,0.026801795879414225,Country_Website,August,2021
Germany,Sum week ICU occupancy,36,9690.0,0.013157327428817478,Country_Website,September,2021
Germany,Sum week ICU occupancy,37,10654.0,0.003416367225723027,Country_Website,September,2021
Germany,Sum week ICU occupancy,38,10248.0,-0.010091554056432028,Country_Website,September,2021
Germany,Sum week ICU occupancy,39,9504.0,-0.010775534385805918,Country_Website,September,2021
Germany,Weekly new hospital admissions per 100k,01,0.0324649125537741,0.0,"TESSy COVID-19, national daily data",January,2020
Germany,Weekly new hospital admissions per 100k,02,0.048096166746332,0.0,"TESSy COVID-19, national daily data",January,2020
Germany,Weekly new hospital admissions per 100k,03,0.0252504875418243,0.0,"TESSy COVID-19, national daily data",January,2020
Germany,Weekly new hospital admissions per 100k,04,0.0336673167224324,0.0,"TESSy COVID-19, national daily data",January,2020
Germany,Weekly new hospital admissions per 100k,05,0.068537037613523,0.0,"TESSy COVID-19, national daily data",February,2020
Germany,Weekly new hospital admissions per 100k,06,0.0312625083851158,0.0,"TESSy COVID-19, national daily data",February,2020
Germany,Weekly new hospital admissions per 100k,07,0.0444889542403571,0.0,"TESSy COVID-19, national daily data",February,2020
Germany,Weekly new hospital admissions per 100k,08,0.0709418459508396,0.0,"TESSy COVID-19, national daily data",February,2020
Germany,Weekly new hospital admissions per 100k,09,0.221242367033127,0.0,"TESSy COVID-19, national daily data",March,2020
Germany,Weekly new hospital admissions per 100k,10,0.418436650693088,0.0,"TESSy COVID-19, national daily data",March,2020
Germany,Weekly new hospital admissions per 100k,11,1.10741423933429,0.0,"TESSy COVID-19, national daily data",March,2020
Germany,Weekly new hospital admissions per 100k,12,2.82925700885298,0.0,"TESSy COVID-19, national daily data",March,2020
Germany,Weekly new hospital admissions per 100k,13,5.3975923131071,0.0,"TESSy COVID-19, national daily data",March,2020
Germany,Weekly new hospital admissions per 100k,14,5.0200374041484,0.0,"TESSy COVID-19, national daily data",April,2020
Germany,Weekly new hospital admissions per 100k,15,3.67214233108245,0.0,"TESSy COVID-19, national daily data",April,2020
Germany,Weekly new hospital admissions per 100k,16,2.59238338762729,0.0,"TESSy COVID-19, national daily data",April,2020
Germany,Weekly new hospital admissions per 100k,17,1.82765433636061,0.0,"TESSy COVID-19, national daily data",April,2020
Germany,Weekly new hospital admissions per 100k,18,1.20480897699562,0.0,"TESSy COVID-19, national daily data",May,2020
Germany,Weekly new hospital admissions per 100k,19,0.906612743168357,0.0,"TESSy COVID-19, national daily data",May,2020
Germany,Weekly new hospital admissions per 100k,20,0.583166021799275,0.0,"TESSy COVID-19, national daily data",May,2020
Germany,Weekly new hospital admissions per 100k,21,0.447294350740887,0.0,"TESSy COVID-19, national daily data",May,2020
Germany,Weekly new hospital admissions per 100k,22,0.371542888115414,0.0,"TESSy COVID-19, national daily data",May,2020
Germany,Weekly new hospital admissions per 100k,23,0.277755362960067,0.0,"TESSy COVID-19, national daily data",June,2020
Germany,Weekly new hospital admissions per 100k,24,0.342685188067615,0.0,"TESSy COVID-19, national daily data",June,2020
Germany,Weekly new hospital admissions per 100k,25,0.311422679682499,0.0,"TESSy COVID-19, national daily data",June,2020
Germany,Weekly new hospital admissions per 100k,26,0.266933725442142,0.0,"TESSy COVID-19, national daily data",June,2020
Germany,Weekly new hospital admissions per 100k,27,0.253707279586901,0.0,"TESSy COVID-19, national daily data",July,2020
Germany,Weekly new hospital admissions per 100k,28,0.266933725442142,0.0,"TESSy COVID-19, national daily data",July,2020
Germany,Weekly new hospital admissions per 100k,29,0.312625083851158,0.0,"TESSy COVID-19, national daily data",July,2020
Germany,Weekly new hospital admissions per 100k,30,0.36072125059749,0.0,"TESSy COVID-19, national daily data",July,2020
Germany,Weekly new hospital admissions per 100k,31,0.411222225681138,0.0,"TESSy COVID-19, national daily data",August,2020
Germany,Weekly new hospital admissions per 100k,32,0.36793567560944,0.0,"TESSy COVID-19, national daily data",August,2020
Germany,Weekly new hospital admissions per 100k,33,0.408817417343822,0.0,"TESSy COVID-19, national daily data",August,2020
Germany,Weekly new hospital admissions per 100k,34,0.372745292284073,0.0,"TESSy COVID-19, national daily data",August,2020
Germany,Weekly new hospital admissions per 100k,35,0.349899613079565,0.0,"TESSy COVID-19, national daily data",August,2020
Germany,Weekly new hospital admissions per 100k,36,0.400400588163214,0.0,"TESSy COVID-19, national daily data",September,2020
